,u,i,ts,label,idx
1064,175,48,846997,0,1065
1065,48,175,847054,0,1066
1066,48,175,847080,0,1067
1067,9,175,847082,0,1068
1068,9,209,847091,0,1069
1069,175,48,847179,0,1070
1070,175,48,847259,0,1071
1071,220,48,847378,0,1072
1072,9,175,847378,0,1073
1073,48,175,847431,0,1074
1074,144,185,847452,0,1075
1075,175,48,847563,0,1076
1076,220,48,847575,0,1077
1077,48,175,847684,0,1078
1078,144,222,847764,0,1079
1079,220,48,847774,0,1080
1080,175,48,847779,0,1081
1081,220,48,847790,0,1082
1082,220,48,847956,0,1083
1083,48,175,847959,0,1084
1084,220,48,847992,0,1085
1085,175,48,848093,0,1086
1086,48,175,848114,0,1087
1087,220,48,848152,0,1088
1088,175,48,848179,0,1089
1089,144,195,848188,0,1090
1090,48,175,848219,0,1091
1091,191,237,848241,0,1092
1092,220,48,848274,0,1093
1093,175,48,848398,0,1094
1094,220,48,848455,0,1095
1095,48,175,848513,0,1096
1096,220,95,848581,0,1097
1097,95,168,848600,0,1098
1098,220,48,848649,0,1099
1099,176,198,848660,0,1100
1100,220,95,848682,0,1101
1101,191,175,848683,0,1102
1102,220,95,848716,0,1103
1103,176,201,848783,0,1104
1104,175,48,848785,0,1105
1105,175,191,848823,0,1106
1106,191,175,848839,0,1107
1107,48,175,848861,0,1108
1108,175,191,848895,0,1109
1109,175,48,848903,0,1110
1110,191,175,848932,0,1111
1111,144,88,848949,0,1112
1112,175,191,848950,0,1113
1113,220,48,848951,0,1114
1114,191,175,848983,0,1115
1115,175,191,849039,0,1116
1116,144,238,849075,0,1117
1117,191,175,849081,0,1118
1118,175,191,849137,0,1119
1119,220,95,849144,0,1120
1120,239,175,849158,0,1121
1121,144,240,849208,0,1122
1122,239,175,849268,0,1123
1123,239,236,849311,0,1124
1124,220,95,849383,0,1125
1125,220,48,849492,0,1126
1126,220,95,849533,0,1127
1127,12,90,849633,0,1128
1128,220,95,849744,0,1129
1129,144,23,849761,0,1130
1130,220,95,849818,0,1131
1131,3,132,849830,0,1132
1132,220,95,850392,0,1133
1133,220,95,850466,0,1134
1134,220,95,850726,0,1135
1135,103,52,850771,0,1136
1136,144,32,850846,0,1137
1137,220,48,850871,0,1138
1138,144,48,851013,0,1139
1139,36,222,851054,0,1140
1140,220,95,851084,0,1141
1141,88,144,851098,0,1142
1142,220,95,851165,0,1143
1143,220,95,851357,0,1144
1144,220,95,851557,0,1145
1145,144,48,851948,0,1146
1146,220,48,852229,0,1147
1147,144,48,852236,0,1148
1148,220,95,852243,0,1149
1149,220,95,852260,0,1150
1150,220,48,852285,0,1151
1151,9,144,852455,0,1152
1152,144,241,853420,0,1153
1153,103,144,853861,0,1154
1154,9,216,855505,0,1155
1155,194,242,857250,0,1156
1156,194,199,857322,0,1157
1157,194,209,857398,0,1158
1158,194,182,857461,0,1159
1159,32,144,875750,0,1160
1160,32,243,876066,0,1161
1161,204,241,879948,0,1162
1162,63,127,880503,0,1163
1163,227,144,881053,0,1164
1164,194,209,883566,0,1165
1165,168,95,884353,0,1166
1166,63,127,884966,0,1167
1167,44,214,885380,0,1168
1168,41,32,887480,0,1169
1169,9,244,888687,0,1170
1170,245,191,888887,0,1171
1171,228,97,889174,0,1172
1172,211,228,891497,0,1173
1173,211,246,891712,0,1174
1174,19,52,891923,0,1175
1175,233,88,892732,0,1176
1176,34,242,893028,0,1177
1177,19,233,893262,0,1178
1178,127,63,894506,0,1179
1179,143,32,894804,0,1180
1180,143,95,894853,0,1181
1181,9,235,895140,0,1182
1182,9,177,895167,0,1183
1183,63,127,895844,0,1184
1184,32,88,895882,0,1185
1185,211,233,896099,0,1186
1186,88,32,896619,0,1187
1187,32,88,896842,0,1188
1188,247,248,896924,0,1189
1189,248,247,897033,0,1190
1190,176,248,897214,0,1191
1191,176,248,897435,0,1192
1192,211,232,898274,0,1193
1193,88,32,898512,0,1194
1194,176,248,898952,0,1195
1195,176,63,899003,0,1196
1196,32,88,899043,0,1197
1197,249,63,899098,0,1198
1198,41,250,899905,0,1199
1199,41,248,899908,0,1200
1200,95,168,899917,0,1201
1201,41,251,899922,0,1202
1202,34,242,900219,0,1203
1203,176,72,900663,0,1204
1204,44,88,901864,0,1205
1205,103,177,902566,0,1206
1206,103,86,902689,0,1207
1207,12,168,903450,0,1208
1208,51,86,903606,0,1209
1209,212,252,903930,0,1210
1210,176,63,904022,0,1211
1211,41,97,904142,0,1212
1212,168,95,904267,0,1213
1213,249,63,904296,0,1214
1214,212,34,904326,0,1215
1215,212,252,904345,0,1216
1216,176,63,904351,0,1217
1217,212,252,904534,0,1218
1218,176,63,904635,0,1219
1219,212,34,904687,0,1220
1220,249,63,904837,0,1221
1221,212,34,905097,0,1222
1222,103,63,905203,0,1223
1223,144,247,905244,0,1224
1224,204,51,905265,0,1225
1225,103,63,905306,0,1226
1226,101,208,905340,0,1227
1227,212,34,905579,0,1228
1228,212,252,905672,0,1229
1229,53,253,907774,0,1230
1230,9,251,907817,0,1231
1231,164,8,909469,0,1232
1232,8,164,909561,0,1233
1233,212,34,909949,0,1234
1234,44,88,910143,0,1235
1235,44,48,910306,0,1236
1236,44,88,910339,0,1237
1237,44,48,910477,0,1238
1238,254,8,910519,0,1239
1239,8,254,910590,0,1240
1240,44,88,910743,0,1241
1241,254,8,910794,0,1242
1242,95,168,910932,0,1243
1243,254,8,911117,0,1244
1244,8,254,911264,0,1245
1245,254,8,911384,0,1246
1246,8,254,911438,0,1247
1247,254,8,911578,0,1248
1248,1,255,912862,0,1249
1249,103,256,914477,0,1250
1250,143,32,914554,0,1251
1251,204,257,915179,0,1252
1252,52,48,915520,0,1253
1253,258,76,915694,0,1254
1254,168,95,916172,0,1255
1255,259,260,916419,0,1256
1256,261,256,916489,0,1257
1257,19,52,916544,0,1258
1258,204,81,916712,0,1259
1259,19,52,916724,0,1260
1260,259,256,916804,0,1261
1261,51,260,916957,0,1262
1262,260,51,917082,0,1263
1263,204,262,917086,0,1264
1264,19,52,917144,0,1265
1265,103,260,917162,0,1266
1266,263,254,917177,0,1267
1267,263,254,917350,0,1268
1268,204,51,917395,0,1269
1269,260,51,917603,0,1270
1270,204,51,917732,0,1271
1271,41,256,917903,0,1272
1272,204,51,917906,0,1273
1273,204,51,917922,0,1274
1274,36,254,917946,0,1275
1275,204,51,917958,0,1276
1276,36,222,917983,0,1277
1277,204,51,918066,0,1278
1278,204,51,918092,0,1279
1279,204,51,918302,0,1280
1280,204,51,918342,0,1281
1281,62,215,918375,0,1282
1282,204,51,918498,0,1283
1283,264,158,918568,0,1284
1284,6,122,918602,0,1285
1285,204,51,918936,0,1286
1286,36,254,919021,0,1287
1287,36,6,919065,0,1288
1288,41,265,919092,0,1289
1289,204,51,919096,0,1290
1290,204,51,919337,0,1291
1291,36,6,919641,0,1292
1292,36,254,919688,0,1293
1293,260,51,919698,0,1294
1294,204,51,919711,0,1295
1295,36,222,919789,0,1296
1296,96,6,919859,0,1297
1297,204,51,919876,0,1298
1298,96,6,919934,0,1299
1299,256,259,919970,0,1300
1300,204,48,919982,0,1301
1301,36,254,919991,0,1302
1302,36,6,920009,0,1303
1303,204,51,920012,0,1304
1304,96,6,920032,0,1305
1305,36,6,920115,0,1306
1306,96,6,920123,0,1307
1307,204,51,920215,0,1308
1308,96,6,920281,0,1309
1309,204,51,920281,0,1310
1310,36,6,920350,0,1311
1311,36,254,920378,0,1312
1312,36,254,920404,0,1313
1313,204,48,920431,0,1314
1314,96,6,920576,0,1315
1315,211,251,920609,0,1316
1316,204,266,920738,0,1317
1317,204,51,920766,0,1318
1318,267,260,920787,0,1319
1319,267,256,920811,0,1320
1320,260,51,920899,0,1321
1321,260,267,920909,0,1322
1322,12,260,920918,0,1323
1323,263,191,920968,0,1324
1324,12,101,921061,0,1325
1325,204,48,921152,0,1326
1326,204,51,921192,0,1327
1327,204,266,921218,0,1328
1328,12,175,921273,0,1329
1329,204,48,921301,0,1330
1330,204,51,921486,0,1331
1331,51,267,921570,0,1332
1332,260,51,921582,0,1333
1333,204,48,921614,0,1334
1334,260,51,921654,0,1335
1335,268,149,921715,0,1336
1336,267,51,921725,0,1337
1337,189,8,922014,0,1338
1338,63,127,922094,0,1339
1339,51,267,922219,0,1340
1340,204,48,922342,0,1341
1341,204,221,922458,0,1342
1342,127,63,922551,0,1343
1343,204,48,922565,0,1344
1344,212,6,922637,0,1345
1345,204,48,922737,0,1346
1346,204,48,922780,0,1347
1347,267,51,922953,0,1348
1348,140,6,922993,0,1349
1349,12,175,923023,0,1350
1350,103,267,923029,0,1351
1351,204,48,923038,0,1352
1352,69,254,923135,0,1353
1353,212,34,923316,0,1354
1354,212,48,923418,0,1355
1355,103,267,923784,0,1356
1356,176,269,923886,0,1357
1357,204,48,924029,0,1358
1358,103,166,924187,0,1359
1359,19,265,924231,0,1360
1360,95,168,924373,0,1361
1361,212,254,924724,0,1362
1362,212,48,924922,0,1363
1363,176,270,925053,0,1364
1364,176,267,925081,0,1365
1365,212,48,925257,0,1366
1366,69,271,925258,0,1367
1367,212,48,925454,0,1368
1368,69,271,925468,0,1369
1369,69,271,925728,0,1370
1370,69,271,925799,0,1371
1371,272,273,925852,0,1372
1372,69,271,925883,0,1373
1373,48,256,925891,0,1374
1374,69,271,925967,0,1375
1375,274,48,926207,0,1376
1376,69,271,926245,0,1377
1377,274,48,926501,0,1378
1378,144,260,926644,0,1379
1379,103,265,926668,0,1380
1380,212,48,926755,0,1381
1381,263,222,926856,0,1382
1382,198,256,926867,0,1383
1383,103,270,926970,0,1384
1384,176,256,927165,0,1385
1385,212,48,927212,0,1386
1386,263,239,927262,0,1387
1387,212,48,927576,0,1388
1388,135,105,927776,0,1389
1389,263,239,927986,0,1390
1390,103,228,927994,0,1391
1391,212,48,928137,0,1392
1392,103,228,928188,0,1393
1393,204,48,928229,0,1394
1394,101,271,928442,0,1395
1395,101,34,928677,0,1396
1396,275,20,928748,0,1397
1397,103,228,928777,0,1398
1398,276,8,928777,0,1399
1399,20,275,928815,0,1400
1400,20,275,928824,0,1401
1401,101,34,928831,0,1402
1402,263,277,929000,0,1403
1403,263,277,929083,0,1404
1404,140,6,929375,0,1405
1405,9,135,929446,0,1406
1406,140,278,929479,0,1407
1407,9,135,929896,0,1408
1408,34,101,930018,0,1409
1409,127,260,930140,0,1410
1410,9,135,930189,0,1411
1411,101,68,930314,0,1412
1412,260,127,930392,0,1413
1413,103,52,930496,0,1414
1414,199,279,930572,0,1415
1415,199,260,930741,0,1416
1416,260,199,931003,0,1417
1417,260,127,931023,0,1418
1418,41,101,931333,0,1419
1419,63,127,931418,0,1420
1420,19,52,931503,0,1421
1421,41,280,931541,0,1422
1422,271,101,931653,0,1423
1423,68,101,931664,0,1424
1424,176,101,931689,0,1425
1425,260,127,931799,0,1426
1426,281,254,931861,0,1427
1427,41,280,932237,0,1428
1428,41,280,932286,0,1429
1429,277,68,932420,0,1430
1430,282,34,932420,0,1431
1431,176,283,932475,0,1432
1432,176,283,932481,0,1433
1433,41,280,932513,0,1434
1434,176,283,932551,0,1435
1435,176,283,932566,0,1436
1436,41,280,932781,0,1437
1437,176,248,933000,0,1438
1438,176,284,933099,0,1439
1439,176,166,933183,0,1440
1440,220,271,933236,0,1441
1441,41,270,933288,0,1442
1442,12,101,933319,0,1443
1443,220,67,933342,0,1444
1444,9,135,933348,0,1445
1445,12,101,933425,0,1446
1446,67,256,933565,0,1447
1447,12,101,933618,0,1448
1448,36,285,933694,0,1449
1449,12,101,933892,0,1450
1450,220,67,934001,0,1451
1451,286,221,934031,0,1452
1452,36,285,934764,0,1453
1453,36,285,934803,0,1454
1454,101,32,935080,0,1455
1455,189,132,936279,0,1456
1456,220,221,936462,0,1457
1457,220,221,936807,0,1458
1458,221,3,938669,0,1459
1459,181,180,938816,0,1460
1460,181,177,938827,0,1461
1461,181,177,938840,0,1462
1462,181,260,939244,0,1463
1463,260,287,939938,0,1464
1464,236,239,943475,0,1465
1465,260,181,949447,0,1466
1466,51,288,956746,0,1467
1467,215,51,958651,0,1468
1468,1,255,961647,0,1469
1469,79,166,961750,0,1470
1470,79,256,961876,0,1471
1471,79,260,961956,0,1472
1472,204,68,962508,0,1473
1473,289,135,962524,0,1474
1474,204,79,962551,0,1475
1475,204,276,962616,0,1476
1476,204,221,962628,0,1477
1477,204,271,962636,0,1478
1478,3,221,962761,0,1479
1479,58,199,963030,0,1480
1480,44,290,964036,0,1481
1481,27,221,965661,0,1482
1482,291,292,966321,0,1483
1483,69,293,966341,0,1484
1484,69,104,966385,0,1485
1485,9,260,967207,0,1486
1486,114,124,967424,0,1487
1487,199,58,968723,0,1488
1488,63,290,969239,0,1489
1489,32,291,969896,0,1490
1490,36,236,970064,0,1491
1491,36,291,970174,0,1492
1492,51,294,970450,0,1493
1493,36,236,972403,0,1494
1494,105,135,973099,0,1495
1495,211,228,974792,0,1496
1496,291,32,975129,0,1497
1497,211,260,975235,0,1498
1498,204,68,975621,0,1499
1499,204,276,975726,0,1500
1500,204,79,975747,0,1501
1501,295,296,975853,0,1502
1502,204,48,976128,0,1503
1503,211,288,976231,0,1504
1504,211,284,976281,0,1505
1505,204,288,976307,0,1506
1506,204,284,976435,0,1507
1507,294,51,976759,0,1508
1508,263,277,976902,0,1509
1509,6,221,976953,0,1510
1510,44,129,977641,0,1511
1511,297,191,977983,0,1512
1512,70,124,978191,0,1513
1513,32,291,979530,0,1514
1514,51,294,980656,0,1515
1515,53,291,980883,0,1516
1516,204,298,981203,0,1517
1517,294,51,981315,0,1518
1518,9,32,982061,0,1519
1519,9,177,982114,0,1520
1520,220,221,982547,0,1521
1521,289,220,982987,0,1522
1522,211,265,983205,0,1523
1523,221,3,984256,0,1524
1524,221,6,984443,0,1525
1525,221,211,984970,0,1526
1526,27,221,985187,0,1527
1527,277,34,985294,0,1528
1528,263,277,985615,0,1529
1529,277,299,985981,0,1530
1530,277,299,986076,0,1531
1531,300,52,986171,0,1532
1532,212,67,987046,0,1533
1533,277,50,987527,0,1534
1534,204,221,988340,0,1535
1535,204,181,988425,0,1536
1536,211,221,988690,0,1537
1537,140,124,988875,0,1538
1538,6,221,988932,0,1539
1539,184,32,989051,0,1540
1540,193,233,989052,0,1541
1541,32,184,989080,0,1542
1542,32,184,989202,0,1543
1543,32,184,989303,0,1544
1544,301,63,989356,0,1545
1545,32,184,989444,0,1546
1546,193,149,989571,0,1547
1547,289,8,989703,0,1548
1548,9,299,989983,0,1549
1549,140,124,990014,0,1550
1550,6,88,990097,0,1551
1551,302,138,990184,0,1552
1552,204,68,990295,0,1553
1553,288,51,991250,0,1554
1554,288,211,991304,0,1555
1555,228,211,991543,0,1556
1556,260,51,991555,0,1557
1557,260,199,991578,0,1558
1558,260,79,991602,0,1559
1559,260,211,991642,0,1560
1560,260,181,991742,0,1561
1561,63,301,991832,0,1562
1562,303,294,992317,0,1563
1563,204,68,992475,0,1564
1564,155,3,993115,0,1565
1565,205,304,993134,0,1566
1566,155,8,993626,0,1567
1567,277,252,994170,0,1568
1568,204,68,994215,0,1569
1569,212,211,994277,0,1570
1570,204,68,994575,0,1571
1571,204,68,994855,0,1572
1572,204,68,995002,0,1573
1573,288,50,995085,0,1574
1574,204,68,995141,0,1575
1575,101,32,995218,0,1576
1576,204,68,995500,0,1577
1577,143,67,995864,0,1578
1578,212,228,996310,0,1579
1579,212,228,996466,0,1580
1580,228,121,996848,0,1581
1581,67,164,996997,0,1582
1582,67,132,997085,0,1583
1583,228,61,997215,0,1584
1584,228,304,997391,0,1585
1585,305,306,997452,0,1586
1586,239,236,997571,0,1587
1587,114,124,997686,0,1588
1588,51,294,998027,0,1589
1589,67,172,998165,0,1590
1590,51,288,998234,0,1591
1591,277,172,998367,0,1592
1592,288,51,998434,0,1593
1593,209,299,998491,0,1594
1594,67,175,998897,0,1595
1595,3,221,999128,0,1596
1596,3,155,999581,0,1597
1597,307,6,999618,0,1598
1598,307,6,999695,0,1599
1599,307,51,999842,0,1600
1600,6,299,999894,0,1601
1601,307,6,999935,0,1602
1602,307,6,1000073,0,1603
1603,277,51,1000084,0,1604
1604,307,6,1000271,0,1605
1605,277,79,1000295,0,1606
1606,277,51,1000329,0,1607
1607,281,308,1000552,0,1608
1608,307,6,1000589,0,1609
1609,277,51,1000644,0,1610
1610,193,302,1000741,0,1611
1611,307,6,1000835,0,1612
1612,302,193,1000884,0,1613
1613,307,67,1001107,0,1614
1614,281,302,1001109,0,1615
1615,193,302,1001223,0,1616
1616,307,6,1001241,0,1617
1617,60,308,1001323,0,1618
1618,60,308,1001329,0,1619
1619,60,308,1001332,0,1620
1620,60,308,1001335,0,1621
1621,60,308,1001338,0,1622
1622,309,175,1001367,0,1623
1623,310,72,1001597,0,1624
1624,143,67,1001603,0,1625
1625,308,60,1001661,0,1626
1626,212,209,1001668,0,1627
1627,302,193,1001728,0,1628
1628,307,67,1001831,0,1629
1629,189,302,1001945,0,1630
1630,193,302,1001969,0,1631
1631,212,34,1002041,0,1632
1632,277,184,1002064,0,1633
1633,281,302,1002118,0,1634
1634,302,193,1002157,0,1635
1635,189,302,1002208,0,1636
1636,193,302,1002317,0,1637
1637,212,34,1002573,0,1638
1638,277,184,1002736,0,1639
1639,277,184,1002919,0,1640
1640,302,193,1003071,0,1641
1641,277,184,1003211,0,1642
1642,9,177,1003363,0,1643
1643,277,184,1003459,0,1644
1644,9,299,1003529,0,1645
1645,277,184,1003722,0,1646
1646,121,228,1003833,0,1647
1647,193,302,1003986,0,1648
1648,308,60,1004055,0,1649
1649,36,211,1004169,0,1650
1650,302,193,1004171,0,1651
1651,303,212,1004382,0,1652
1652,36,155,1004430,0,1653
1653,193,302,1004442,0,1654
1654,193,311,1004520,0,1655
1655,36,34,1004660,0,1656
1656,194,296,1004670,0,1657
1657,211,128,1004835,0,1658
1658,36,211,1004851,0,1659
1659,296,63,1005147,0,1660
1660,302,193,1005348,0,1661
1661,194,312,1005410,0,1662
1662,281,302,1005463,0,1663
1663,193,302,1005556,0,1664
1664,9,8,1005620,0,1665
1665,128,51,1005626,0,1666
1666,194,132,1005720,0,1667
1667,294,51,1005776,0,1668
1668,302,193,1005786,0,1669
1669,128,51,1005894,0,1670
1670,294,51,1005895,0,1671
1671,299,209,1005964,0,1672
1672,9,8,1005993,0,1673
1673,299,6,1005998,0,1674
1674,248,283,1006030,0,1675
1675,128,236,1006133,0,1676
1676,263,308,1006225,0,1677
1677,281,302,1006231,0,1678
1678,9,299,1006308,0,1679
1679,36,299,1006326,0,1680
1680,19,302,1006328,0,1681
1681,128,51,1006390,0,1682
1682,9,8,1006470,0,1683
1683,128,51,1006512,0,1684
1684,294,51,1006601,0,1685
1685,67,32,1006725,0,1686
1686,103,299,1006760,0,1687
1687,36,299,1006764,0,1688
1688,9,299,1006813,0,1689
1689,313,228,1006953,0,1690
1690,263,308,1007009,0,1691
1691,9,8,1007088,0,1692
1692,314,308,1007147,0,1693
1693,277,191,1007181,0,1694
1694,212,51,1007242,0,1695
1695,306,305,1007314,0,1696
1696,9,299,1007398,0,1697
1697,277,191,1007403,0,1698
1698,9,8,1007427,0,1699
1699,9,299,1007576,0,1700
1700,212,51,1007616,0,1701
1701,263,311,1007623,0,1702
1702,103,299,1007685,0,1703
1703,277,191,1007753,0,1704
1704,103,299,1007905,0,1705
1705,277,191,1007925,0,1706
1706,9,299,1007929,0,1707
1707,193,280,1008061,0,1708
1708,212,51,1008088,0,1709
1709,314,254,1008189,0,1710
1710,281,302,1008297,0,1711
1711,303,212,1008437,0,1712
1712,303,298,1008470,0,1713
1713,263,315,1008478,0,1714
1714,212,51,1008494,0,1715
1715,263,316,1008498,0,1716
1716,260,51,1008546,0,1717
1717,51,59,1008571,0,1718
1718,263,315,1008615,0,1719
1719,260,79,1008624,0,1720
1720,103,299,1008626,0,1721
1721,128,211,1008628,0,1722
1722,314,308,1008681,0,1723
1723,314,51,1008702,0,1724
1724,314,34,1008713,0,1725
1725,103,299,1008796,0,1726
1726,286,221,1008838,0,1727
1727,308,315,1008895,0,1728
1728,9,315,1008902,0,1729
1729,9,316,1008917,0,1730
1730,317,315,1008957,0,1731
1731,318,124,1008997,0,1732
1732,63,296,1009062,0,1733
1733,128,51,1009079,0,1734
1734,9,316,1009113,0,1735
1735,286,34,1009177,0,1736
1736,9,299,1009183,0,1737
1737,314,51,1009236,0,1738
1738,212,51,1009261,0,1739
1739,317,315,1009277,0,1740
1740,63,301,1009309,0,1741
1741,128,236,1009331,0,1742
1742,260,51,1009357,0,1743
1743,9,316,1009361,0,1744
1744,314,48,1009361,0,1745
1745,314,34,1009423,0,1746
1746,318,34,1009424,0,1747
1747,286,34,1009474,0,1748
1748,294,51,1009481,0,1749
1749,204,51,1009490,0,1750
1750,140,124,1009504,0,1751
1751,204,68,1009579,0,1752
1752,204,298,1009602,0,1753
1753,318,34,1009620,0,1754
1754,314,48,1009670,0,1755
1755,314,34,1009698,0,1756
1756,50,288,1009773,0,1757
1757,314,34,1009859,0,1758
1758,286,34,1010090,0,1759
1759,176,311,1010184,0,1760
1760,9,8,1010200,0,1761
1761,176,306,1010253,0,1762
1762,176,299,1010282,0,1763
1763,176,319,1010309,0,1764
1764,176,300,1010349,0,1765
1765,144,193,1010400,0,1766
1766,282,67,1010402,0,1767
1767,176,315,1010408,0,1768
1768,176,316,1010413,0,1769
1769,9,8,1010459,0,1770
1770,288,50,1010585,0,1771
1771,228,121,1010587,0,1772
1772,318,34,1010597,0,1773
1773,318,124,1010604,0,1774
1774,282,34,1010629,0,1775
1775,212,6,1010669,0,1776
1776,297,34,1010696,0,1777
1777,124,318,1010718,0,1778
1778,289,212,1010799,0,1779
1779,297,88,1010836,0,1780
1780,140,124,1010857,0,1781
1781,254,308,1010890,0,1782
1782,9,8,1010899,0,1783
1783,83,313,1010949,0,1784
1784,103,318,1010971,0,1785
1785,140,124,1011019,0,1786
1786,9,8,1011049,0,1787
1787,34,318,1011148,0,1788
1788,297,34,1011153,0,1789
1789,144,288,1011177,0,1790
1790,214,154,1011196,0,1791
1791,212,6,1011205,0,1792
1792,212,6,1011390,0,1793
1793,36,299,1011415,0,1794
1794,144,88,1011518,0,1795
1795,308,254,1011524,0,1796
1796,101,184,1011539,0,1797
1797,9,8,1011555,0,1798
1798,212,6,1011563,0,1799
1799,254,308,1011597,0,1800
1800,211,288,1011633,0,1801
1801,94,320,1011638,0,1802
1802,282,214,1011638,0,1803
1803,211,260,1011651,0,1804
1804,318,124,1011663,0,1805
1805,36,211,1011673,0,1806
1806,212,211,1011673,0,1807
1807,288,211,1011689,0,1808
1808,318,34,1011719,0,1809
1809,211,228,1011735,0,1810
1810,211,288,1011861,0,1811
